longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance_LA,distance_SF,ratio_population_households,ratio_rooms_bedrooms
-121.98,37.8,17.0,3354.0,422.0,1457.0,425.0,7.6473,345800.0,<1H OCEAN,535.4738596325108,38.71502938313724,3.428235294117647,7.947867298578199
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,<1H OCEAN,535.4738596325108,38.71502938313724,2.9941690962099123,7.569696969696969
-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,359100.0,<1H OCEAN,536.3258152884882,38.808359809465735,3.0295698924731185,7.501291989664082
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,403400.0,<1H OCEAN,535.1994649705006,40.557245833182954,3.142483660130719,8.339331619537274
-121.97,37.8,17.0,3279.0,418.0,1222.0,381.0,7.9168,356000.0,<1H OCEAN,534.9092530903284,39.59155696085513,3.2073490813648293,7.844497607655502
-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0,<1H OCEAN,533.2209545423474,42.22169558825161,2.629581993569132,6.841279420639711
-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0,<1H OCEAN,534.0572760973328,39.53148382736391,2.8962075848303392,8.00206611570248
-121.95,37.78,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,356700.0,<1H OCEAN,532.0758957588522,41.26021481027766,2.1764249709189607,5.1847133757961785
-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0,<1H OCEAN,530.9394961613084,40.417025936549,3.5833333333333335,8.347732181425487
-121.94,37.76,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,356100.0,<1H OCEAN,529.8070595871644,42.17359785464569,2.2104055087987757,4.777623349548297
-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,461400.0,<1H OCEAN,529.2422280017889,43.0519271322828,3.395348837209302,8.382899628252789
-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0,<1H OCEAN,526.9731938899956,44.07627482841642,3.255813953488372,8.862745098039216
-121.93,37.78,2.0,227.0,35.0,114.0,49.0,3.1591,434700.0,<1H OCEAN,530.9492303441857,43.01781193730042,2.326530612244898,6.485714285714286
-121.96,37.74,2.0,200.0,20.0,25.0,9.0,15.0001,350000.0,<1H OCEAN,529.2422455221948,40.57467324044447,2.7777777777777777,10.0
-121.97,37.76,8.0,3743.0,581.0,1633.0,567.0,6.7027,381900.0,<1H OCEAN,531.5070952291549,39.538787166043846,2.880070546737213,6.442340791738382
-121.97,37.77,13.0,7241.0,1007.0,3221.0,947.0,7.2216,324600.0,<1H OCEAN,532.356192573283,39.50506761899886,3.4012671594508976,7.190665342601788
-121.98,37.74,8.0,2865.0,389.0,1376.0,417.0,7.9393,399300.0,<1H OCEAN,530.3822952240859,38.82487897517129,3.2997601918465227,7.365038560411311
-122.02,37.84,34.0,1879.0,265.0,729.0,263.0,7.7072,443800.0,NEAR BAY,541.1394166516318,35.82826711740543,2.7718631178707223,7.090566037735849
-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,386600.0,NEAR BAY,539.7231440111403,36.488500268768014,2.4448529411764706,7.134790528233151
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0,<1H OCEAN,538.3067936124373,37.19126700880656,2.1435185185185186,4.816593886462882
-121.99,37.82,22.0,1248.0,271.0,579.0,269.0,3.375,200000.0,<1H OCEAN,537.7422998106687,38.06207592325311,2.1524163568773234,4.605166051660516
-122.03,37.83,24.0,5948.0,738.0,1997.0,710.0,9.8708,500001.0,NEAR BAY,540.8547395309063,34.75751493041339,2.812676056338028,8.059620596205962
-121.99,37.77,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,294800.0,<1H OCEAN,533.4921771629166,37.74736977063693,2.552877138413686,6.021260997067449
-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,<1H OCEAN,536.8903654785531,37.93421169552907,1.9466666666666668,5.602409638554217
-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,359300.0,NEAR BAY,537.7414101176083,35.21003036820101,2.5513392857142856,6.835722160970231
-122.03,37.87,21.0,3521.0,447.0,1396.0,467.0,8.2673,358700.0,NEAR BAY,544.2602460604053,35.800983006369535,2.9892933618843682,7.876957494407159
-122.02,37.88,16.0,3031.0,438.0,1087.0,421.0,7.3732,287300.0,NEAR BAY,544.5525124040183,36.97497272190397,2.5819477434679334,6.920091324200913
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,441400.0,NEAR BAY,543.6978393708713,36.641075052806876,3.206896551724138,8.281842818428185
-122.03,37.86,25.0,3004.0,393.0,1145.0,376.0,7.2655,494000.0,NEAR BAY,543.4074606756823,35.49076980529253,3.0452127659574466,7.643765903307888
-122.0,37.86,18.0,8953.0,1074.0,3011.0,993.0,10.7372,500001.0,<1H OCEAN,541.7200883929369,38.037126780774265,3.0322255790533736,8.336126629422719
-121.97,37.87,4.0,1029.0,126.0,416.0,122.0,13.4883,500001.0,INLAND,540.8994604375264,40.86566803474499,3.4098360655737703,8.166666666666666
-121.96,37.84,29.0,7479.0,977.0,2744.0,943.0,7.5139,398200.0,INLAND,537.7668121765067,41.00459319102206,2.9098621420996817,7.655066530194473
-122.0,37.84,16.0,7681.0,946.0,2777.0,908.0,9.5271,500001.0,<1H OCEAN,540.0115630755523,37.55077906297467,3.0583700440528636,8.119450317124736
-121.96,37.85,10.0,3209.0,379.0,1199.0,392.0,12.2478,500001.0,INLAND,538.6244618406872,41.21267376612939,3.058673469387755,8.467018469656992
-121.99,37.83,16.0,2939.0,380.0,1177.0,396.0,8.0839,372000.0,<1H OCEAN,538.5951799890322,38.22187415117494,2.9722222222222223,7.734210526315789
-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,351300.0,<1H OCEAN,537.1787192291753,38.93323662523133,2.810625535561268,7.305288461538462
-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,450400.0,<1H OCEAN,534.6376706481545,41.431958827914045,3.1124586549062845,7.993318485523385
-122.1,37.93,20.0,10212.0,1424.0,4083.0,1374.0,8.039,382200.0,NEAR BAY,553.3184963056299,32.92176481286345,2.9716157205240177,7.171348314606742
-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549,500001.0,NEAR BAY,555.2978612872998,32.06127326710819,3.135593220338983,7.905750798722044
-122.1,37.9,38.0,827.0,144.0,368.0,136.0,6.5095,294400.0,NEAR BAY,550.7661711505975,31.308900183464445,2.7058823529411766,5.743055555555555
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,500001.0,NEAR BAY,553.0382803696311,28.205021686246123,2.8674863387978142,7.6916890080428955
-122.12,37.91,34.0,5683.0,755.0,1962.0,723.0,8.3678,455300.0,NEAR BAY,552.7484205239933,30.27990180661461,2.7136929460580914,7.527152317880795
-122.09,37.89,35.0,880.0,139.0,352.0,132.0,6.8686,406500.0,NEAR BAY,549.350486019324,31.633918155071253,2.6666666666666665,6.330935251798561
-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,310300.0,NEAR BAY,549.9172557616455,30.832793161493225,2.3261231281198005,5.026033690658499
-122.11,37.89,32.0,2372.0,516.0,1067.0,492.0,4.3235,279500.0,NEAR BAY,550.4849105508287,30.03597912191238,2.1686991869918697,4.596899224806202
-122.11,37.88,37.0,4005.0,614.0,1602.0,606.0,6.4666,348200.0,NEAR BAY,549.6378829550991,29.58107858496901,2.6435643564356437,6.522801302931596
-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,433300.0,NEAR BAY,550.2073704072513,28.77629750039747,2.757575757575758,7.693370165745856
-122.12,37.89,30.0,3227.0,733.0,1260.0,684.0,4.125,257100.0,NEAR BAY,551.0534476457649,29.243828432945328,1.8421052631578947,4.402455661664393
-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411,350000.0,NEAR BAY,551.6228643123931,28.456730548120078,1.7455621301775148,3.4766355140186915
-122.13,37.87,18.0,1820.0,220.0,728.0,229.0,10.3713,426100.0,NEAR BAY,549.9335568929699,27.531684113249607,3.1790393013100435,8.272727272727273
-122.14,37.88,34.0,6986.0,1096.0,2865.0,1124.0,6.2275,394400.0,NEAR BAY,551.3489800319143,27.180392912416966,2.548932384341637,6.374087591240876
-122.07,37.88,11.0,1077.0,318.0,590.0,264.0,3.5536,387200.0,NEAR BAY,547.3687795998727,32.83789680782813,2.234848484848485,3.3867924528301887
-122.08,37.88,24.0,2059.0,462.0,410.0,294.0,2.3971,99400.0,NEAR BAY,547.9347229591746,32.018611974212256,1.3945578231292517,4.456709956709957
-122.08,37.88,26.0,2947.0,,825.0,626.0,2.933,85000.0,NEAR BAY,547.9347229591746,32.018611974212256,1.317891373801917,
-122.08,37.87,24.0,6130.0,1359.0,1750.0,1286.0,2.9167,102700.0,NEAR BAY,547.0857792925331,31.63170715332672,1.3608087091757388,4.510669610007358
-122.06,37.85,17.0,7475.0,1556.0,2092.0,1449.0,3.6437,186500.0,NEAR BAY,544.2539913018622,32.65867016704296,1.4437543133195307,4.803984575835476
-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,155000.0,NEAR BAY,545.6699242258178,32.11793106241915,1.3769633507853403,5.0
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,252400.0,NEAR BAY,545.1029631443353,32.95838349401548,1.5334685598377282,5.115384615384615
-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,206300.0,NEAR BAY,545.6699242258178,32.11793106241915,1.5240384615384615,4.919642857142857
-122.08,37.87,26.0,2405.0,564.0,680.0,531.0,2.4896,73400.0,NEAR BAY,547.0857792925331,31.63170715332672,1.28060263653484,4.26418439716312
-122.1,37.88,35.0,3701.0,528.0,1511.0,517.0,7.2315,367100.0,NEAR BAY,549.069277396084,30.38993063363614,2.9226305609284333,7.009469696969697
-122.09,37.86,27.0,5484.0,760.0,2212.0,770.0,7.6202,402600.0,NEAR BAY,546.8065200102881,30.443454716936373,2.8727272727272726,7.21578947368421
-122.11,37.87,33.0,3398.0,500.0,1351.0,457.0,6.5814,314200.0,NEAR BAY,548.7917986783139,29.161502464915504,2.9562363238512037,6.796
-122.12,37.85,18.0,5252.0,686.0,1870.0,657.0,8.0074,454100.0,NEAR BAY,547.6748277280697,27.595901448361825,2.8462709284627095,7.65597667638484
-122.08,37.84,17.0,1320.0,159.0,1722.0,141.0,11.7064,500001.0,NEAR BAY,544.5446167899912,30.68423238548581,12.212765957446809,8.30188679245283
-122.12,37.81,26.0,4048.0,513.0,1486.0,498.0,7.6717,416500.0,NEAR BAY,544.3115431360391,26.597586817794863,2.9839357429718874,7.89083820662768
-122.12,37.82,26.0,2269.0,317.0,918.0,313.0,6.6657,364500.0,NEAR BAY,545.1509110530187,26.781484091948784,2.9329073482428116,7.157728706624606
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.203,369900.0,NEAR BAY,545.4169824876989,27.8663553821854,2.6502808988764044,6.923076923076923
-122.08,37.82,4.0,2045.0,237.0,830.0,252.0,11.3421,500001.0,NEAR BAY,542.8552764153816,30.241105880388133,3.2936507936507935,8.628691983122362
-122.14,37.86,20.0,6201.0,1182.0,2415.0,1141.0,4.5744,314000.0,NEAR BAY,549.6634761174795,26.304289950538866,2.1165644171779143,5.246192893401015
-122.14,37.85,27.0,9147.0,1276.0,3371.0,1269.0,7.3267,389900.0,NEAR BAY,548.8221587527265,25.92674102944125,2.656422379826635,7.168495297805642
-122.14,37.84,24.0,2131.0,343.0,874.0,373.0,5.6349,355600.0,NEAR BAY,547.9818036580676,25.591971028188834,2.3431635388739944,6.2128279883381925
-122.16,37.83,16.0,4596.0,705.0,1480.0,650.0,7.52,370200.0,NEAR BAY,548.2970652175803,23.6005943866362,2.276923076923077,6.519148936170213
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,404300.0,NEAR BAY,550.8123873328192,24.673115520498904,2.6873706004140785,6.813387423935091
-122.18,37.88,36.0,542.0,119.0,231.0,121.0,4.9,354200.0,NEAR BAY,553.6426618480576,24.05584832069211,1.9090909090909092,4.554621848739496
-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,8.9571,399700.0,NEAR BAY,551.9647678654023,23.060405858617884,2.7293354943273904,6.995283018867925
-122.16,37.89,32.0,1779.0,241.0,721.0,258.0,8.7589,434500.0,NEAR BAY,553.336364507625,26.13030557871128,2.794573643410853,7.381742738589212
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,401800.0,NEAR BAY,553.0679403602369,24.827246578629683,2.7529644268774702,7.1515748031496065
-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,7.6107,423200.0,NEAR BAY,553.0679403602369,24.827246578629683,2.808333333333333,7.223107569721115
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,438000.0,NEAR BAY,552.227563249669,24.32509201054733,2.579234972677596,7.124293785310734
-122.22,37.88,20.0,95.0,13.0,31.0,15.0,2.4444,475000.0,NEAR BAY,555.9501494386851,21.054171841435412,2.066666666666667,7.3076923076923075
-122.2,37.89,37.0,3881.0,560.0,1315.0,517.0,7.3195,367500.0,NEAR BAY,555.6331808072832,23.131474415227196,2.5435203094777563,6.930357142857143
-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,7.7736,378100.0,NEAR BAY,554.7946906879919,22.536536208516058,2.567741935483871,6.65625
-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405,500001.0,NEAR BAY,556.1666670221907,25.83761828513999,2.8801897983392646,8.219178082191782
-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416,500001.0,NEAR BAY,556.4726269754414,23.763577334997123,2.642857142857143,7.341463414634147
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,500001.0,NEAR BAY,555.3243825213613,25.208664619369276,2.6416083916083917,7.80327868852459
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,499000.0,NEAR BAY,554.4830460226896,24.613896044410232,2.226158038147139,6.591836734693878
-121.84,37.98,8.0,7505.0,1089.0,3325.0,1016.0,5.2699,204200.0,INLAND,543.3716129805132,55.73345044344387,3.2726377952755907,6.891643709825528
-121.81,37.97,8.0,1584.0,236.0,615.0,202.0,6.4753,166800.0,INLAND,540.8883465940793,57.72236566842561,3.0445544554455446,6.711864406779661
-121.78,37.97,4.0,17032.0,2546.0,7653.0,2359.0,5.5601,213700.0,INLAND,539.2944058123512,60.1707330610591,3.2441712590080543,6.689709347996858
-121.83,37.95,17.0,1133.0,244.0,716.0,235.0,2.875,162500.0,INLAND,540.1952686345478,55.28417822511124,3.046808510638298,4.64344262295082
-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0,INLAND,535.791308380879,42.56384229724769,2.8626865671641792,7.603217158176943
-121.89,37.82,4.0,11444.0,1355.0,3898.0,1257.0,13.2949,500001.0,INLAND,532.1480670845496,46.78626706828367,3.1010342084327767,8.445756457564576
-121.91,37.81,7.0,3477.0,416.0,1216.0,395.0,13.1499,500001.0,INLAND,532.3997670158531,44.93236518003414,3.078481012658228,8.358173076923077
-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,485400.0,INLAND,527.4195393582113,52.8152602231562,3.363929146537842,7.148710166919575
-121.96,37.99,2.0,3129.0,707.0,1606.0,698.0,2.9591,210100.0,INLAND,550.7268322091758,46.879003561732894,2.3008595988538683,4.425742574257426
-121.96,37.94,26.0,3084.0,505.0,1557.0,501.0,5.1582,194700.0,INLAND,546.3844634946253,44.314017422221006,3.1077844311377247,6.106930693069307
-121.96,37.95,25.0,4026.0,791.0,1850.0,709.0,4.1483,181200.0,INLAND,547.251179391577,44.78357119081841,2.609308885754584,5.089759797724399
-121.95,37.94,21.0,3153.0,411.0,1318.0,431.0,6.8642,285400.0,INLAND,545.8351247533226,45.114552058089906,3.0580046403712298,7.671532846715328
-121.97,37.93,4.0,3241.0,464.0,1552.0,494.0,6.6134,307000.0,INLAND,546.0698444002516,43.06170188550215,3.1417004048582995,6.984913793103448
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,353600.0,NEAR BAY,547.4236757552524,39.402493795986665,3.080118694362018,8.332344213649852
-122.01,37.92,16.0,2638.0,345.0,1055.0,334.0,8.1163,365800.0,NEAR BAY,547.4236757552524,39.402493795986665,3.158682634730539,7.646376811594203
-121.99,37.92,14.0,1780.0,224.0,764.0,226.0,9.0243,427700.0,INLAND,546.3129321273524,41.01096838221397,3.3805309734513274,7.946428571428571
-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,366700.0,INLAND,540.404800419369,44.84628794032718,3.227272727272727,7.140410958904109
-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,237400.0,INLAND,545.9345459432388,48.429417262923096,2.494636471990465,6.031674208144796
-121.94,37.95,18.0,2541.0,355.0,986.0,346.0,7.1978,288000.0,INLAND,546.1553172696543,46.37101905138007,2.8497109826589595,7.157746478873239
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0,INLAND,542.7765221482271,47.93524657414244,3.23963133640553,8.131313131313131
-121.94,37.94,26.0,1299.0,174.0,533.0,180.0,6.2296,291700.0,INLAND,545.2867142832879,45.9179155511399,2.9611111111111112,7.4655172413793105
-121.94,37.93,16.0,3421.0,427.0,1341.0,428.0,7.5695,320400.0,INLAND,544.4189944055453,45.48748570261465,3.133177570093458,8.011709601873536
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,286900.0,INLAND,543.8705690294847,46.30113559150116,2.8885941644562334,7.3554987212276215
-121.93,37.93,16.0,2169.0,262.0,877.0,245.0,6.6049,312600.0,INLAND,543.8705690294847,46.30113559150116,3.5795918367346937,8.278625954198473
-121.95,37.94,27.0,1469.0,216.0,578.0,219.0,5.9346,253600.0,INLAND,545.8351247533226,45.114552058089906,2.6392694063926943,6.800925925925926
-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,205100.0,NEAR BAY,569.4486923686127,31.042114656147422,3.556390977443609,6.752808988764045
-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5.6293,197600.0,NEAR BAY,570.2955832798858,32.02222484612787,3.526923076923077,6.274436090225564
-122.21,38.02,15.0,2150.0,327.0,1094.0,324.0,6.0224,198500.0,NEAR BAY,567.1832232269696,32.86766081476857,3.376543209876543,6.574923547400612
-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,310700.0,NEAR BAY,561.5291405577622,28.18674428062376,2.8331503841931944,6.555093555093555
-122.23,38.06,52.0,1350.0,266.0,490.0,257.0,3.125,171100.0,NEAR BAY,571.714565228954,35.78987815338778,1.906614785992218,5.075187969924812
-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,2.5517,147100.0,NEAR BAY,570.863139147654,34.80940006957416,2.1481481481481484,4.849162011173185
-122.21,38.06,52.0,2735.0,559.0,1076.0,487.0,3.6154,155700.0,NEAR BAY,570.5908785583651,36.63736748385316,2.209445585215606,4.892665474060823
-122.2,38.04,31.0,3029.0,500.0,1236.0,487.0,5.6022,197000.0,NEAR BAY,568.322877276602,35.204436489373414,2.537987679671458,6.058
-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,203700.0,NEAR BAY,570.8631644990518,31.624489806764714,2.6288951841359776,6.202216066481994
-122.27,38.04,47.0,1685.0,405.0,835.0,372.0,2.3103,134500.0,NEAR BAY,572.277558411992,32.25868874993433,2.2446236559139785,4.160493827160494
-122.26,38.03,41.0,1631.0,282.0,752.0,288.0,3.9345,150200.0,NEAR BAY,570.8631644990518,31.624489806764714,2.611111111111111,5.783687943262412
-122.26,38.04,41.0,2512.0,539.0,1179.0,480.0,2.694,123000.0,NEAR BAY,571.7100452943232,32.62506190753312,2.45625,4.6604823747680895
-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,1.6767,147700.0,NEAR BAY,571.9920809934888,34.00678551635704,2.537459283387622,4.225589225589226
-122.32,38.06,4.0,7999.0,1611.0,3596.0,1396.0,5.0969,174200.0,NEAR BAY,576.8132835766452,32.87673472653788,2.5759312320916905,4.965238981998758
-122.28,38.0,26.0,2335.0,413.0,980.0,417.0,3.4471,178900.0,NEAR BAY,569.4712124584066,27.85781027044024,2.3501199040767387,5.653753026634383
-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025,173200.0,NEAR BAY,570.0440884340562,27.483694824603866,2.7608267716535435,4.612395929694727
-122.36,38.03,32.0,2159.0,393.0,981.0,369.0,4.3173,175400.0,NEAR BAY,576.5852158751333,28.838211667773642,2.658536585365854,5.493638676844784
-122.3,38.0,34.0,1712.0,317.0,956.0,341.0,4.4394,162000.0,NEAR BAY,570.6178038611761,27.132814518925862,2.803519061583578,5.400630914826499
-122.31,38.0,26.0,3735.0,641.0,1708.0,633.0,4.621,191100.0,NEAR BAY,571.1923562042336,26.806081787598785,2.69826224328594,5.826833073322933
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,195000.0,NEAR BAY,572.0318947433992,27.846864242564852,2.454663212435233,4.717391304347826
-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375,193300.0,NEAR BAY,568.6298365845579,26.863664158511412,2.8966725043782837,6.110932475884244
-122.26,37.98,28.0,2038.0,329.0,947.0,349.0,5.1178,198000.0,NEAR BAY,566.6424685843726,26.75387235910487,2.713467048710602,6.194528875379939
-122.27,37.99,16.0,4921.0,737.0,2312.0,725.0,5.8899,243200.0,NEAR BAY,568.0568794430678,27.274600747373412,3.188965517241379,6.677069199457259
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,218600.0,NEAR BAY,567.215506979538,26.30548596131253,2.9008438818565403,7.21294363256785
-122.26,38.02,5.0,3846.0,786.0,2053.0,716.0,5.0473,184800.0,NEAR BAY,570.0171921537927,30.6315997780283,2.86731843575419,4.893129770992366
-122.24,38.01,11.0,3751.0,565.0,1949.0,555.0,5.7862,269400.0,NEAR BAY,568.0341420443247,30.514540921604727,3.511711711711712,6.638938053097345
-122.24,38.01,16.0,2084.0,315.0,1154.0,307.0,6.0102,235600.0,NEAR BAY,568.0341420443247,30.514540921604727,3.758957654723127,6.6158730158730155
-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,237700.0,NEAR BAY,567.7576466929208,29.110332397667552,3.8275,7.245742092457421
-122.26,38.0,14.0,2338.0,391.0,1003.0,398.0,4.2269,170500.0,NEAR BAY,568.3279890360924,28.672052226403498,2.520100502512563,5.979539641943734
-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,246400.0,NEAR BAY,568.3279890360924,28.672052226403498,3.4945054945054945,6.519230769230769
-122.27,38.0,15.0,1216.0,166.0,572.0,178.0,5.8418,240300.0,NEAR BAY,568.8991784762497,28.254237895159125,3.2134831460674156,7.325301204819277
-122.27,38.0,12.0,1592.0,242.0,969.0,233.0,6.1576,248700.0,NEAR BAY,568.8991784762497,28.254237895159125,4.1587982832618025,6.578512396694215
-122.26,38.0,5.0,6265.0,908.0,3326.0,872.0,6.2073,272900.0,NEAR BAY,568.3279890360924,28.672052226403498,3.8142201834862384,6.899779735682819
-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046,209800.0,NEAR BAY,568.3641122912252,25.47583997232173,2.4285714285714284,6.1469740634005765
-122.28,37.96,35.0,1579.0,243.0,734.0,264.0,5.5,201000.0,NEAR BAY,566.1112956475013,23.943478958818357,2.7803030303030303,6.497942386831276
-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,272400.0,NEAR BAY,566.3750652150518,25.34810044624404,3.1077844311377247,6.707252747252747
